,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_id,product_id,seller_id,price,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,review_score,product_weight_g,product_category_name_english,seller_zip_code_prefix,seller_state,seller_state.1,total_payment
11073,32b21622c8c06acf5568104e449e2617,70673,brasilia,DF,bac4595733cd0e89158cb02bebbf6352,87d780fa7d2cf3710aa02dc4ca8db985,da8622b14eb17ae2831f4ac5b9dab84a,109.9,2018-04-01 21:42:34,2018-04-18 18:02:53,2018-04-20 00:00:00,credit_card,3,4,1350,bed_bath_table,13405,SP,SP,528
11074,32b21622c8c06acf5568104e449e2617,70673,brasilia,DF,bac4595733cd0e89158cb02bebbf6352,8a443635fdf9759915c9be5be2e3b862,da8622b14eb17ae2831f4ac5b9dab84a,109.9,2018-04-01 21:42:34,2018-04-18 18:02:53,2018-04-20 00:00:00,credit_card,3,4,1400,bed_bath_table,13405,SP,SP,528
11075,700bca91ce2b57d63ac40d9a28097da8,9971,diadema,SP,bac5252be9b1269976695ebd118ef43d,014a8a503291921f7b004a5215bb3c36,fa40cc5b934574b62717c68f3d678b6d,36.9,2017-11-16 17:29:56,2018-01-16 21:36:56,2017-11-29 00:00:00,credit_card,1,5,150,baby,2310,SP,SP,44
11076,700bca91ce2b57d63ac40d9a28097da8,9971,diadema,SP,bac5252be9b1269976695ebd118ef43d,014a8a503291921f7b004a5215bb3c36,fa40cc5b934574b62717c68f3d678b6d,36.9,2017-11-16 17:29:56,2018-01-16 21:36:56,2017-11-29 00:00:00,voucher,1,5,150,baby,2310,SP,SP,44
11081,9d8df7449e1d21fe9a849673a8648b83,11390,sao vicente,SP,bacacd90ea03f7aceb09acaab257d094,6fef6d87bb6c2eb11d57a967209219a8,4e85b538b0dad58852641540686d0e14,7.79,2018-04-23 19:24:50,2018-05-11 18:09:05,2018-05-10 00:00:00,voucher,1,5,250,garden_tools,12238,SP,SP,14
11082,9d8df7449e1d21fe9a849673a8648b83,11390,sao vicente,SP,bacacd90ea03f7aceb09acaab257d094,6fef6d87bb6c2eb11d57a967209219a8,4e85b538b0dad58852641540686d0e14,7.79,2018-04-23 19:24:50,2018-05-11 18:09:05,2018-05-10 00:00:00,credit_card,1,5,250,garden_tools,12238,SP,SP,14
11096,7fd460732747aad1fe20e1049400c03d,15801,catanduva,SP,bad80abf6bc799b1c731a90f1a761689,56cdfe67fbda57c1dcc752f5f361f981,1c68394e931a64f90ea236c5ea590300,89.9,2018-08-02 16:32:20,2018-08-10 19:12:26,2018-08-15 00:00:00,credit_card,3,2,517,computers_accessories,87114,PR,PR,418
11097,7fd460732747aad1fe20e1049400c03d,15801,catanduva,SP,bad80abf6bc799b1c731a90f1a761689,99f5b2240b82bf9387e5cf2fc0335b08,0b90b6df587eb83608a64ea8b390cf07,91.9,2018-08-02 16:32:20,2018-08-10 19:12:26,2018-08-15 00:00:00,credit_card,3,2,160,computers_accessories,87025,PR,PR,418
11102,aecfcfbdbed5deaea72b8f500f5bd071,8161,sao paulo,SP,badb6c692d426c37793abe34977de17e,c7b3cf9de7be95b3e09e7a63315685eb,5dceca129747e92ff8ef7a997dc4f8ca,79.9,2017-05-21 19:55:20,2017-05-27 17:27:29,2017-06-02 00:00:00,boleto,1,5,16250,luggage_accessories,13450,SP,SP,408
11103,aecfcfbdbed5deaea72b8f500f5bd071,8161,sao paulo,SP,badb6c692d426c37793abe34977de17e,f71973c922ccaab05514a36a8bc741b8,5dceca129747e92ff8ef7a997dc4f8ca,89.9,2017-05-21 19:55:20,2017-05-27 17:27:29,2017-06-02 00:00:00,boleto,1,5,16100,luggage_accessories,13450,SP,SP,408
11104,1a073bf0423277d82e201d983a86ceb1,4152,sao paulo,SP,badcf619a4531116e06f0f2f6f711215,a5a0e71a81ae65aa335e71c06261e260,c8417879a15366a17c30af34c798c332,38.0,2017-05-08 08:53:43,2017-05-15 09:06:42,2017-05-26 00:00:00,boleto,1,5,705,housewares,4445,SP,SP,262
11105,1a073bf0423277d82e201d983a86ceb1,4152,sao paulo,SP,badcf619a4531116e06f0f2f6f711215,da7e1b2f8c91cbf61a22b55e8cd49bcd,98dac6635aee4995d501a3972e047414,76.1,2017-05-08 08:53:43,2017-05-15 09:06:42,2017-05-26 00:00:00,boleto,1,5,2300,housewares,2030,SP,SP,262
11106,fb258014c67a0f16e4da53fa45e90db5,28080,campos dos goytacazes,RJ,badd0610d349f865d84d27e36b2abde4,cfa14c9ef22bd6c41e20df06de9dfa76,ce7d1888639e6fb06b2749cbfdac1ff7,138.0,2018-03-21 10:47:48,2018-03-28 12:17:06,2018-04-12 00:00:00,credit_card,8,1,9950,housewares,37443,MG,MG,596
11107,fb258014c67a0f16e4da53fa45e90db5,28080,campos dos goytacazes,RJ,badd0610d349f865d84d27e36b2abde4,8d26562bc0e89c3e3b83c1ab369534a4,d94a40fd42351c259927028d163af842,99.0,2018-03-21 10:47:48,2018-03-28 12:17:06,2018-04-12 00:00:00,credit_card,8,1,12400,furniture_decor,37443,MG,MG,596
11114,8373cc590948654ebaca5318074397ba,9080,santo andre,SP,bae1791d3987fa528b382adcc1de4db1,d0b61bfb1de832b15ba9d266ca96e5b0,66922902710d126a0e7d26b0e3805106,45.0,2017-09-17 12:50:31,2017-09-22 16:38:43,2017-10-04 00:00:00,boleto,1,3,450,pet_shop,31842,MG,MG,380
11115,8373cc590948654ebaca5318074397ba,9080,santo andre,SP,bae1791d3987fa528b382adcc1de4db1,a4aa7c1427c31344e5f7cc3d839fe562,66922902710d126a0e7d26b0e3805106,110.0,2017-09-17 12:50:31,2017-09-22 16:38:43,2017-10-04 00:00:00,boleto,1,3,2200,pet_shop,31842,MG,MG,380
11117,b118181abcb0f3623b02187e09399f27,6900,embu-guacu,SP,bae5466ca9c393da0e97709654923fdd,73852ee3739732147010f2be732d597c,218d46b86c1881d022bce9c68a7d4b15,123.0,2017-09-05 15:20:35,2017-09-12 14:40:03,2017-09-25 00:00:00,credit_card,3,1,1147,sports_leisure,14070,SP,SP,2176
11118,b118181abcb0f3623b02187e09399f27,6900,embu-guacu,SP,bae5466ca9c393da0e97709654923fdd,f97194491a605b1d0e50d631e443cb5a,c3867b4666c7d76867627c2f7fb22e21,119.0,2017-09-05 15:20:35,2017-09-12 14:40:03,2017-09-25 00:00:00,credit_card,3,1,1300,sports_leisure,14580,SP,SP,2176
11119,b118181abcb0f3623b02187e09399f27,6900,embu-guacu,SP,bae5466ca9c393da0e97709654923fdd,b00e24be53a1785f1f613e747809a5ff,218d46b86c1881d022bce9c68a7d4b15,129.0,2017-09-05 15:20:35,2017-09-12 14:40:03,2017-09-25 00:00:00,credit_card,3,1,1400,sports_leisure,14070,SP,SP,2176
11120,b118181abcb0f3623b02187e09399f27,6900,embu-guacu,SP,bae5466ca9c393da0e97709654923fdd,0e2c6b2fc22b192f824a68a0fa537aa0,c3867b4666c7d76867627c2f7fb22e21,119.0,2017-09-05 15:20:35,2017-09-12 14:40:03,2017-09-25 00:00:00,credit_card,3,1,1400,sports_leisure,14580,SP,SP,2176
11133,0710e0c85fe7cb494d624e0863782e46,46650,barra da estiva,BA,baed56f3eda9223b74c6cf175f05678e,e145fe0be63a7cfdb3b2d57c6769cec1,d91fb3b7d041e83b64a00a3edfb37e4f,27.5,2018-03-21 15:06:40,2018-04-09 15:42:09,2018-05-04 00:00:00,boleto,1,5,100,home_appliances,11704,SP,SP,98
11151,765737cd840f37587af53f66184d4d08,89600,joacaba,SC,bafd325431534dcd8f9bbd75c67db66f,81c891c541361f1108fe9e2a645324d9,5dceca129747e92ff8ef7a997dc4f8ca,869.9,2017-04-05 13:51:15,2017-04-19 14:48:46,2017-04-28 00:00:00,credit_card,3,5,13900,cool_stuff,13450,SP,SP,929
11152,765737cd840f37587af53f66184d4d08,89600,joacaba,SC,bafd325431534dcd8f9bbd75c67db66f,81c891c541361f1108fe9e2a645324d9,5dceca129747e92ff8ef7a997dc4f8ca,869.9,2017-04-05 13:51:15,2017-04-19 14:48:46,2017-04-28 00:00:00,voucher,1,5,13900,cool_stuff,13450,SP,SP,929
11155,1a2ede4e787ad199c46719ecb02d81ea,2512,sao paulo,SP,baff031eabb2b15f770c6ae2f62d76dc,31d4faa6002674842cc39184d65374bd,7e3f87d16fb353f408d467e74fbd8014,93.24,2018-07-30 17:46:57,2018-08-07 00:32:21,2018-08-02 00:00:00,boleto,1,3,600,computers_accessories,4809,SP,SP,102
11158,d059a0ec4c911c7abb10602099670325,6719,cotia,SP,bb0053cdec4b5850b4682e029eb3347f,a996a4fecaea5e7e2638d2c5078ebf4b,391fc6631aebcf3004804e51b40bcf1e,69.88,2017-07-30 09:14:52,2017-08-07 21:36:06,2017-08-18 00:00:00,credit_card,2,1,1050,furniture_decor,14940,SP,SP,735
11159,d059a0ec4c911c7abb10602099670325,6719,cotia,SP,bb0053cdec4b5850b4682e029eb3347f,b9adb834b99082140e354bdd3bda7eb5,cca3071e3e9bb7d12640c9fbe2301306,66.29,2017-07-30 09:14:52,2017-08-07 21:36:06,2017-08-18 00:00:00,credit_card,2,1,1100,bed_bath_table,14940,SP,SP,735
11165,78226cd13665e08ed26c983b0d81f4e4,88702,tubarao,SC,bb01789fc0271409b394c7b283e9dd29,81310f3abbc71bf476f866abfa353df9,612170e34b97004b3ba37eae81836b4c,178.5,2018-08-07 12:08:49,2018-08-14 22:13:42,2018-08-28 00:00:00,credit_card,6,5,389,electronics,93542,RS,RS,197
11166,78226cd13665e08ed26c983b0d81f4e4,88702,tubarao,SC,bb01789fc0271409b394c7b283e9dd29,81310f3abbc71bf476f866abfa353df9,612170e34b97004b3ba37eae81836b4c,178.5,2018-08-07 12:08:49,2018-08-14 22:13:42,2018-08-28 00:00:00,voucher,1,5,389,electronics,93542,RS,RS,197
11172,12d8b5ed661190a3a08183644dfc504d,29890,montanha,ES,bb03daf7fc738a6fce908d083fd0f4aa,bc596794d92f7b9959fe0e7430354b52,aafe36600ce604f205b86b5084d3d767,259.9,2018-03-13 13:32:06,2018-03-30 05:49:54,2018-04-16 00:00:00,credit_card,6,5,2000,baby,88115,SC,SC,308
11196,9846c216ee14a40400f4aae954eaeb59,74921,aparecida de goiania,GO,bb112b59b8f03e372acab987c036fbf3,f2e53dd1670f3c376518263b3f71424d,4a3ca9315b744ce9f8e9374361493884,109.9,2017-11-18 13:14:17,2017-12-04 20:57:25,2017-12-12 00:00:00,credit_card,3,5,1975,bed_bath_table,14940,SP,SP,135
11204,ba07af42a4b3a09a1c7af2292e84b80a,16203,birigui,SP,bb140c47651a535f268a412957c31987,80d26752db9f24b4822df9aed428d3b6,1900267e848ceeba8fa32d80c1a5f5a8,14.0,2018-01-18 22:29:02,2018-01-25 12:28:42,2018-02-08 00:00:00,credit_card,4,1,100,bed_bath_table,14940,SP,SP,102
11205,ba07af42a4b3a09a1c7af2292e84b80a,16203,birigui,SP,bb140c47651a535f268a412957c31987,6d83ca45d94919027131b87caf3b2a6c,1900267e848ceeba8fa32d80c1a5f5a8,14.0,2018-01-18 22:29:02,2018-01-25 12:28:42,2018-02-08 00:00:00,credit_card,4,1,250,bed_bath_table,14940,SP,SP,102
11213,cf0bb203e30cd0e0a63bb92a37cffb3c,15061,sao jose do rio preto,SP,bb18e3fd27d453f8966cc3b57c5b75f6,9411bee3a54ddfd68c52f1fdf4cd446c,c5f7feb04a6a1fb3596322bfc3cf1917,34.9,2018-06-14 16:20:35,2018-06-20 12:16:55,2018-07-16 00:00:00,credit_card,5,5,400,furniture_decor,9571,SP,SP,808
11214,cf0bb203e30cd0e0a63bb92a37cffb3c,15061,sao jose do rio preto,SP,bb18e3fd27d453f8966cc3b57c5b75f6,775917a2882dceb1d02aaa6b1abc1b24,0241d4d5d36f10f80c644447315af0bd,297.0,2018-06-14 16:20:35,2018-06-20 12:16:55,2018-07-16 00:00:00,credit_card,5,5,8050,furniture_decor,80330,PR,PR,808
11221,66c01491fef000b3236d813b943aef44,83412,colombo,PR,bb1d699eccd1fe0e0b22aea230eab2d0,97b3b8e8ed22d0ceb3b3c520e806a334,8b321bb669392f5163d04c59e235e066,14.6,2017-11-29 20:03:11,2017-12-09 18:04:55,2017-12-27 00:00:00,voucher,1,5,200,electronics,1212,SP,SP,28
11222,66c01491fef000b3236d813b943aef44,83412,colombo,PR,bb1d699eccd1fe0e0b22aea230eab2d0,97b3b8e8ed22d0ceb3b3c520e806a334,8b321bb669392f5163d04c59e235e066,14.6,2017-11-29 20:03:11,2017-12-09 18:04:55,2017-12-27 00:00:00,credit_card,1,5,200,electronics,1212,SP,SP,28
11225,e0c97b4cdc5b3857f85daafeb9effb55,2712,sao paulo,SP,bb1e19124a79d7567645189d83030101,33a8f9ff2a9a41c0c49a24d12e106151,f8db351d8c4c4c22c6835c19a46f01b0,30.9,2017-09-15 15:19:25,2017-09-19 21:58:40,2017-09-27 00:00:00,credit_card,1,5,350,housewares,13324,SP,SP,39
11226,e0c97b4cdc5b3857f85daafeb9effb55,2712,sao paulo,SP,bb1e19124a79d7567645189d83030101,33a8f9ff2a9a41c0c49a24d12e106151,f8db351d8c4c4c22c6835c19a46f01b0,30.9,2017-09-15 15:19:25,2017-09-19 21:58:40,2017-09-27 00:00:00,voucher,1,5,350,housewares,13324,SP,SP,39
11235,9bc158770d28e135f48b0c3fb2c21d27,97590,rosario do sul,RS,bb23ee96defc419b4137ae66d0c0e44e,da97969972a524bca894f97ea6bcff90,d2374cbcbb3ca4ab1086534108cc3ab7,29.9,2017-08-23 16:17:38,2017-09-11 21:36:37,2017-10-03 00:00:00,credit_card,1,5,400,auto,14940,SP,SP,46
11240,7c96505ea74fa1be1890dd349acf0eb9,8715,mogi das cruzes,SP,bb26b9f1f2801c2bd60622b82bbb533b,68a058d125ba1544e726898f0b8c0523,7c67e1448b00f6e969d365cea6b010ab,129.99,2017-07-18 23:17:20,2017-07-27 13:16:28,2017-08-04 00:00:00,voucher,1,3,10475,office_furniture,8577,SP,SP,145
11241,7c96505ea74fa1be1890dd349acf0eb9,8715,mogi das cruzes,SP,bb26b9f1f2801c2bd60622b82bbb533b,68a058d125ba1544e726898f0b8c0523,7c67e1448b00f6e969d365cea6b010ab,129.99,2017-07-18 23:17:20,2017-07-27 13:16:28,2017-08-04 00:00:00,credit_card,1,3,10475,office_furniture,8577,SP,SP,145
11245,b81c447e1a3203c7ca70eb2b245dc456,18117,votorantim,SP,bb299ee4fb79d4056dad3e6bc0aa8a46,b000447e24e31a4d7e628ca4d0622131,92eb0f42c21942b6552362b9b114707d,23.99,2017-03-29 20:29:35,2017-04-06 17:00:09,2017-04-18 00:00:00,boleto,1,1,250,telephony,3504,SP,SP,114
11246,b81c447e1a3203c7ca70eb2b245dc456,18117,votorantim,SP,bb299ee4fb79d4056dad3e6bc0aa8a46,c4aa0ceec0529a29290c24f2bb490b3d,92eb0f42c21942b6552362b9b114707d,11.99,2017-03-29 20:29:35,2017-04-06 17:00:09,2017-04-18 00:00:00,boleto,1,1,100,telephony,3504,SP,SP,114
11248,6d8a1ff2b74ef9d939013151ef4d95cf,20530,rio de janeiro,RJ,bb2c15f3d9da7de7eef8b4c479efacd2,4254fb9a475231dc0442038cd846a387,e7f3bf1ecd8526eb7f3b18059e6716e5,99.9,2017-04-22 23:14:00,2017-05-03 11:40:02,2017-05-15 00:00:00,credit_card,1,5,167,toys,11680,SP,SP,113
11249,6d8a1ff2b74ef9d939013151ef4d95cf,20530,rio de janeiro,RJ,bb2c15f3d9da7de7eef8b4c479efacd2,4254fb9a475231dc0442038cd846a387,e7f3bf1ecd8526eb7f3b18059e6716e5,99.9,2017-04-22 23:14:00,2017-05-03 11:40:02,2017-05-15 00:00:00,voucher,1,5,167,toys,11680,SP,SP,113
11279,50cd97d731f3f5e3f321673c2671a23d,8745,mogi das cruzes,SP,bb3b63f8a09bf476fd524c44fb767a31,9cc8a90a8f8b6a7b56a486b612b40efa,c3cfdc648177fdbbbb35635a37472c53,135.9,2017-12-19 18:12:04,2017-12-28 14:42:04,2018-01-17 00:00:00,boleto,1,5,1225,sports_leisure,80610,PR,PR,306
11294,f3583c1f4a492c319e60501645848fef,18603,botucatu,SP,bb44d0c37f5fcc456bbaefd9aef6adb8,1dc7685f4fdb9622d84ae2ec658d5bbf,897060da8b9a21f655304d50fd935913,199.0,2017-11-20 18:53:16,2017-11-28 20:44:51,2017-12-13 00:00:00,credit_card,6,1,1025,computers_accessories,14092,SP,SP,2067
11295,f3583c1f4a492c319e60501645848fef,18603,botucatu,SP,bb44d0c37f5fcc456bbaefd9aef6adb8,a46875fb5b8d19ac3cff18deb9bae57e,af4a0e4cfe1d9c26b6712b1be25a72e5,225.91,2017-11-20 18:53:16,2017-11-28 20:44:51,2017-12-13 00:00:00,credit_card,6,1,820,computers_accessories,35670,MG,MG,2067
11296,f3583c1f4a492c319e60501645848fef,18603,botucatu,SP,bb44d0c37f5fcc456bbaefd9aef6adb8,e256d05115f9eb3766f3ab752132a4e2,165fc07beebdcb6190fba8a06db2a449,219.0,2017-11-20 18:53:16,2017-11-28 20:44:51,2017-12-13 00:00:00,credit_card,6,1,740,computers_accessories,87015,PR,PR,2067
11317,977136c10acb01bd9cecb7d18ff7d1a0,9941,diadema,SP,bb4f0c21ae6014e40ef007ff6fbcbeb9,0768657d39e02ff11e1a30708e010588,c458e2045a8aa8964f8879af03fdcce6,34.99,2017-02-12 18:48:56,2017-03-01 14:09:10,2017-03-16 00:00:00,credit_card,1,5,200,fixed_telephony,9572,SP,SP,45
11318,977136c10acb01bd9cecb7d18ff7d1a0,9941,diadema,SP,bb4f0c21ae6014e40ef007ff6fbcbeb9,0768657d39e02ff11e1a30708e010588,c458e2045a8aa8964f8879af03fdcce6,34.99,2017-02-12 18:48:56,2017-03-01 14:09:10,2017-03-16 00:00:00,voucher,1,5,200,fixed_telephony,9572,SP,SP,45
11319,02900dde8414f41aa7e3e6394eb08871,4844,sao paulo,SP,bb4fb8e6263745e0b5dfb72b42a9b7e5,6421588f55f75de28cb3357e07723d14,1900267e848ceeba8fa32d80c1a5f5a8,69.0,2017-11-24 21:42:42,2017-12-13 14:22:56,2017-12-19 00:00:00,credit_card,4,3,1050,bed_bath_table,14940,SP,SP,344
11320,02900dde8414f41aa7e3e6394eb08871,4844,sao paulo,SP,bb4fb8e6263745e0b5dfb72b42a9b7e5,49eeae59754cbcf1abeeffb8f51184ee,972d0f9cf61b499a4812cf0bfa3ad3c4,69.2,2017-11-24 21:42:42,2017-12-13 14:22:56,2017-12-19 00:00:00,credit_card,4,3,1575,bed_bath_table,88359,SC,SC,344
11322,0a03d7a7861ba16d55797bae954972be,68140,uruara,PA,bb5069a1c4caa1d28fe56f4c647d23cc,f516645f81debe9cff9416a20662dc43,9d5a9018aee56acb367ba9c3f05d1d6a,63.33,2017-12-07 09:22:20,2018-01-04 00:58:59,2018-01-23 00:00:00,boleto,1,2,125,cool_stuff,74930,GO,GO,526
11323,0a03d7a7861ba16d55797bae954972be,68140,uruara,PA,bb5069a1c4caa1d28fe56f4c647d23cc,cac9e5692471a0700418aa3400b9b2b1,7ea5bfa6c340f58f8e71fc1f0412b0d6,129.99,2017-12-07 09:22:20,2018-01-04 00:58:59,2018-01-23 00:00:00,boleto,1,2,375,baby,30180,MG,MG,526
11348,25a1ad8a564d758f233c587cc657aa4b,15825,paraiso,SP,bb5ce7970b8f80016d81488da88bd924,fb9c4133006cdb80c0a96dd36310aac4,4d0041cdbe51b4617d95c70b19decc74,335.9,2018-05-14 09:41:30,2018-05-21 20:27:48,2018-06-01 00:00:00,credit_card,7,5,2130,auto,36052,MG,MG,356
11362,a6a453fee053213bb5a85485c8c80c2a,4788,sao paulo,SP,bb67cc66d5cb19032b1cfbaa4d36b371,5babb170cd172ec25690087d7018f26c,609e1a9a6c2539919b8205cf7c4e6ff0,59.9,2018-06-23 15:39:30,2018-06-27 13:13:19,2018-07-23 00:00:00,credit_card,3,5,1275,bed_bath_table,88359,SC,SC,318
11363,a6a453fee053213bb5a85485c8c80c2a,4788,sao paulo,SP,bb67cc66d5cb19032b1cfbaa4d36b371,5dcceb4689c06ac693117bc4296986ef,609e1a9a6c2539919b8205cf7c4e6ff0,59.9,2018-06-23 15:39:30,2018-06-27 13:13:19,2018-07-23 00:00:00,credit_card,3,5,1000,bed_bath_table,88359,SC,SC,318
11383,ef89c781d27561d99c4b90783fde3c57,62790,redencao,CE,bb780bb5301c5109cb6eb07d06f3bd14,ec2d43cc59763ec91694573b31f1c29a,1c129092bf23f28a5930387c980c0dfc,45.9,2017-12-22 15:53:30,2018-01-08 19:19:49,2018-01-30 00:00:00,credit_card,5,5,800,bed_bath_table,2972,SP,SP,72
11399,b33650d9735418f61571dfe3f4963135,11674,caraguatatuba,SP,bb82809ea3ca9f3edbe589b60e14e0cb,775cbb352638cb5e59cea1637da006cc,20d83f3ef0e6925fd74bfd59170babf7,69.9,2018-04-28 21:06:05,2018-05-11 12:42:46,2018-05-18 00:00:00,credit_card,3,4,100,fashion_bags_accessories,2804,SP,SP,2736
11400,b33650d9735418f61571dfe3f4963135,11674,caraguatatuba,SP,bb82809ea3ca9f3edbe589b60e14e0cb,bb17b2343c9b332cce4ffbb8f51a67ca,20d83f3ef0e6925fd74bfd59170babf7,69.9,2018-04-28 21:06:05,2018-05-11 12:42:46,2018-05-18 00:00:00,credit_card,3,4,100,fashion_bags_accessories,2804,SP,SP,2736
11401,b33650d9735418f61571dfe3f4963135,11674,caraguatatuba,SP,bb82809ea3ca9f3edbe589b60e14e0cb,756feaccd3c677658c9e70bf09ef43b9,20d83f3ef0e6925fd74bfd59170babf7,39.9,2018-04-28 21:06:05,2018-05-11 12:42:46,2018-05-18 00:00:00,credit_card,3,4,100,fashion_bags_accessories,2804,SP,SP,2736
11402,b33650d9735418f61571dfe3f4963135,11674,caraguatatuba,SP,bb82809ea3ca9f3edbe589b60e14e0cb,48282b524c93e69ec5653481e2b8a237,20d83f3ef0e6925fd74bfd59170babf7,69.9,2018-04-28 21:06:05,2018-05-11 12:42:46,2018-05-18 00:00:00,credit_card,3,4,100,fashion_bags_accessories,2804,SP,SP,2736
11403,b33650d9735418f61571dfe3f4963135,11674,caraguatatuba,SP,bb82809ea3ca9f3edbe589b60e14e0cb,4dfffeaa9522a9ba71cdc9e7d43212d0,20d83f3ef0e6925fd74bfd59170babf7,59.9,2018-04-28 21:06:05,2018-05-11 12:42:46,2018-05-18 00:00:00,credit_card,3,4,100,fashion_bags_accessories,2804,SP,SP,2736
11415,b75294c5a223c9e2e7a7571fe4ec34d3,58013,joao pessoa,PB,bb8a1765f503bbd115a1c138cc3b75d4,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,325.0,2018-01-15 14:23:16,2018-01-29 19:15:51,2018-02-14 00:00:00,credit_card,10,5,400,health_beauty,9628,SP,SP,348
11416,b75294c5a223c9e2e7a7571fe4ec34d3,58013,joao pessoa,PB,bb8a1765f503bbd115a1c138cc3b75d4,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,325.0,2018-01-15 14:23:16,2018-01-29 19:15:51,2018-02-14 00:00:00,voucher,1,5,400,health_beauty,9628,SP,SP,348
11431,90c72a414bfa1683fa24a633af4ab472,88030,florianopolis,SC,bb91c3b36fbe9aa9873d12ffb7371942,fe705ffbaa3804c5562b8b1046157a6c,c70c1b0d8ca86052f45a432a38b73958,95.0,2018-06-06 19:31:04,2018-06-18 11:58:31,2018-07-18 00:00:00,credit_card,3,1,350,health_beauty,13186,SP,SP,442
11432,90c72a414bfa1683fa24a633af4ab472,88030,florianopolis,SC,bb91c3b36fbe9aa9873d12ffb7371942,ef9f0516d07f695fa0eae9a8169c8fdc,c70c1b0d8ca86052f45a432a38b73958,95.0,2018-06-06 19:31:04,2018-06-18 11:58:31,2018-07-18 00:00:00,credit_card,3,1,250,health_beauty,13186,SP,SP,442
11440,a62e9bd0a19a1c311ee28321033c1208,37704,pocos de caldas,MG,bb9552306cf6879fde49f4ba3bd94299,cae8c962ad47ff05a508e6fec4146e1a,b4ffb71f0cb1b1c3d63fad021ecf93e1,29.0,2017-12-14 20:30:29,2017-12-23 14:33:14,2018-01-12 00:00:00,credit_card,5,1,50,auto,3880,SP,SP,664
11441,a62e9bd0a19a1c311ee28321033c1208,37704,pocos de caldas,MG,bb9552306cf6879fde49f4ba3bd94299,0011c512eb256aa0dbbb544d8dffcf6e,b4ffb71f0cb1b1c3d63fad021ecf93e1,52.0,2017-12-14 20:30:29,2017-12-23 14:33:14,2018-01-12 00:00:00,credit_card,5,1,100,auto,3880,SP,SP,664
11442,a62e9bd0a19a1c311ee28321033c1208,37704,pocos de caldas,MG,bb9552306cf6879fde49f4ba3bd94299,401717fdb76bea40aad511f64ab03c92,b4ffb71f0cb1b1c3d63fad021ecf93e1,19.0,2017-12-14 20:30:29,2017-12-23 14:33:14,2018-01-12 00:00:00,credit_card,5,1,100,auto,3880,SP,SP,664
11443,a62e9bd0a19a1c311ee28321033c1208,37704,pocos de caldas,MG,bb9552306cf6879fde49f4ba3bd94299,5a6849f9db912b68be72145d959d61d2,b4ffb71f0cb1b1c3d63fad021ecf93e1,19.0,2017-12-14 20:30:29,2017-12-23 14:33:14,2018-01-12 00:00:00,credit_card,5,1,100,auto,3880,SP,SP,664
11452,d33c361fea25d803a6f5a386ab39da0f,1122,sao paulo,SP,bb9a2de2f513259a76f6cab031523257,37583bbe907fb493b9b2efdc7b24ab54,d94a40fd42351c259927028d163af842,25.0,2018-07-24 12:42:16,2018-07-26 23:04:53,2018-08-14 00:00:00,credit_card,3,4,1300,furniture_decor,37443,MG,MG,456
11453,d33c361fea25d803a6f5a386ab39da0f,1122,sao paulo,SP,bb9a2de2f513259a76f6cab031523257,e7593e3c84b3302e1531a715f1ded8b2,53e4c6e0f4312d4d2107a8c9cddf45cd,55.0,2018-07-24 12:42:16,2018-07-26 23:04:53,2018-08-14 00:00:00,credit_card,3,4,750,furniture_decor,13920,SP,SP,456
11456,2a34af7c4b1b83d78b14cf6b9c32c3b9,5303,sao paulo,SP,bb9bdfcd9397da3c8481ef70b92df0c0,73a79a46f21913c65ebb8071f480ee11,5160d23075764e18e07c1f4a87fad743,75.0,2017-11-08 02:07:46,2017-11-09 17:44:52,2017-11-22 00:00:00,credit_card,8,5,500,toys,9720,SP,SP,84
11461,1b6c7548a2a1f9037c1fd3ddfed95f33,38301,ituiutaba,MG,bba17d97a5a45416d0782d5d07fe740d,bad02bda4c5cc1c81501022f3b06101c,244c2f1bff6afe1f2eaf9bfe9b2aed38,46.0,2017-12-05 09:13:27,2017-12-28 17:43:15,2018-01-02 00:00:00,credit_card,1,5,1100,furniture_decor,8832,SP,SP,63
11467,8f6e909d54c48380666fa71e01a13d3f,6416,barueri,SP,bba3ea9fc64e1b3a64a4c0a5dd38b005,3458b4c1fcbe46e2eedb48e00960a60e,cfb1a033743668a192316f3c6d1d2671,157.0,2017-12-04 09:57:18,2017-12-11 20:19:11,2017-12-27 00:00:00,credit_card,6,3,1700,bed_bath_table,18110,SP,SP,554
11468,8f6e909d54c48380666fa71e01a13d3f,6416,barueri,SP,bba3ea9fc64e1b3a64a4c0a5dd38b005,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,89.9,2017-12-04 09:57:18,2017-12-11 20:19:11,2017-12-27 00:00:00,credit_card,6,3,1383,bed_bath_table,14940,SP,SP,554
11479,c2216192a04342b27d7d02b579f099d5,95670,gramado,RS,bbabc62c81566b606962e10a6f96e9c0,7aeaa8f3e592e380c420e8910a717255,e883aa812c37a7413226856f4579fe91,329.9,2018-04-06 00:36:05,2018-04-19 01:58:35,2018-05-03 00:00:00,voucher,1,5,5500,home_appliances,6696,SP,SP,349
